0.000000000000000000e+00,0.000000000000000000e+00,8.656632793837583106e-01,0.000000000000000000e+00,7.677315521055017022e-01,0.000000000000000000e+00,3.071708410716560977e-01,9.075502122571658115e-01,9.075502122571659225e-01,3.025167374190552705e-01,0.000000000000000000e+00,2.943406093807024448e-01,6.352851485800160569e-01,6.487937576094204850e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.137950250405164843e-01,9.075502122571659225e-01,9.309005607715010733e-01,7.503075424663607773e-01,1.028084224822570780e+00,1.130046393326664678e+00,1.016168607135317092e+00,4.537751061285829612e-01,8.863951956544348088e-01,1.093013708548028040e+00,0.000000000000000000e+00,2.268875530642914806e-01,8.662979298818401785e-01,1.005557794574354125e+00,0.000000000000000000e+00,1.034890219767636843e+00,0.000000000000000000e+00,8.316830933898252676e-01,0.000000000000000000e+00,4.998102618227869831e-01,0.000000000000000000e+00,9.685619912324376912e-01,1.108485734903005060e+00,6.050334748381106520e-01,0.000000000000000000e+00,9.075502122571659225e-01,1.354552555607710373e-01,4.537751061285829612e-01,0.000000000000000000e+00,9.999271180890917377e-01,8.241412973026708277e-01,0.000000000000000000e+00,3.419754422998015908e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.779001819347136637e-01,1.019824465319907780e+00,9.035697288700730301e-01,9.933323556075008831e-01,8.462292519695194803e-01,2.268875530642914806e-01,7.407572002747678797e-01,7.287094351359008071e-01,1.069769332322456412e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040826816854371950e+00,5.979154339576623345e-01,0.000000000000000000e+00,6.541002139560793127e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.020490535890704820e-01,9.075502122571659225e-01,0.000000000000000000e+00,2.049306930903277979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.593000606449045731e-01,1.009649611136097080e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.645840137001294279e-01,6.331745666910459924e-01,9.572171392961149605e-01,9.728415944339403598e-01,6.634504999948936943e-01,0.000000000000000000e+00,1.944750454836783882e-01,3.577842182936903925e-01,0.000000000000000000e+00,5.993256118679397559e-01,7.083318729812025927e-01,5.565639423234552963e-01,8.067112997841473510e-01,9.997307050204593537e-01,1.017360558224225109e+00,9.401111740709725551e-01,1.040866005542911310e+00,9.508006520600463807e-01,1.018586318126332158e+00,1.205203336534435676e+00,1.024788532641021321e+00,1.015321799962704441e+00,8.456347579200521603e-01,1.121091438670616780e+00,6.687212090315959312e-01,2.792462191560510787e-01,8.577456274381750623e-01,9.169064000123943181e-01,8.839444644393524841e-01,9.665575978526408374e-01,8.591475342701170304e-01,9.171445175551077300e-01,6.739234249434399304e-01,7.101285751752500763e-01,2.865948038706839229e-01,9.494371451305735343e-01,1.221575738599772309e+00,7.287225842261971787e-01,7.810882974344458551e-01,4.704443957414696231e-01,1.391948178308536621e-01,8.358451836943945334e-01,1.972935244037316849e-01,9.970355096682655960e-01,7.968581611969668410e-01,6.050334748381105410e-01,3.955988104710722597e-01,1.067706132067254149e-01,3.403313295964371932e-01,9.405520381574263844e-01,1.099976760829531441e+00,7.909841299489059896e-01,1.010170730957622887e+00,1.042288895646881652e+00,9.409629975487128206e-01,9.645501489951312513e-01,5.704601334187899830e-01,0.000000000000000000e+00,6.728876963152818913e-01,7.006056415641306323e-01,9.619136851548818479e-01,7.344434125118174395e-01,8.797325812301262093e-01,9.250031009544190663e-01,6.239407709268015578e-01,1.034475181311725001e+00,6.792356934503317456e-01,1.031805409103113469e+00,0.000000000000000000e+00,5.303567991024243922e-01,3.052153702238640243e-01,2.268875530642914806e-01,3.025167374190552705e-01,1.146379215482735692e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.804677594302643739e-01,1.396231095780255393e-01,6.050334748381106520e-01,5.986377721442615041e-01,6.860222076904560762e-01,6.050334748381105410e-01,0.000000000000000000e+00,1.890729608869095302e-01,9.316444656799225399e-01,4.537751061285829612e-01,7.392627556796782518e-01,7.872813629905658361e-01,7.038144503218838333e-01,9.723752274183919964e-01,9.791989132248369865e-01,1.090411655676129632e+00,1.028673934976207516e+00,8.967620968068578113e-01,1.043463529068625384e+00,1.037831142970481846e+00,1.102913271647162574e+00,0.000000000000000000e+00,8.831318208959866300e-01,1.034352330498354178e+00,0.000000000000000000e+00,5.164856572759665143e-01,1.072930565896829336e+00,1.040805638306048886e+00,7.880869700314777626e-01,0.000000000000000000e+00,9.742392054901205523e-01,9.154165464396821772e-01,5.908212791204368042e-01,6.083578345899682827e-01,4.312738611965870605e-01,8.901641928652660463e-01,1.112749029567744241e+00,7.402005277274757988e-01,8.403625541743460214e-01,3.176425742900080285e-01,0.000000000000000000e+00,4.654103652600850016e-01,1.962270729204682873e-01,1.007367601738417218e+00,8.581861822514191829e-01,1.296500303224522865e-01,6.482501516122614327e-02,6.806626591928742753e-01,0.000000000000000000e+00,8.869630618846026104e-01,1.073548901755478013e+00,1.064494985805397587e+00,1.060664511871104887e+00,1.104549111664454797e+00,0.000000000000000000e+00,8.802230267850800205e-01,4.930441056974025904e-01,1.112784596356815481e+00,5.186001212898090351e-01,9.075502122571659225e-01,1.095341784656449491e+00,6.838482878630438577e-01,9.711365328611710757e-01,8.800124089828720297e-01,6.632097704956212425e-01,1.919817756697850542e-01,7.941064357250201544e-01,4.566434696312919872e-01,1.134437765321457237e+00,3.327684111609607864e-01,2.038699752171894419e-01,2.268875530642914806e-01,0.000000000000000000e+00,1.815100424514331789e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.121832901262330040e+00,1.185743995913884907e+00,8.102313439567168096e-01,9.612447428127202098e-01,6.387278330010078831e-01,8.288583882310561757e-01,1.009894183125304101e+00,9.115633843896990829e-01,5.388579385276922595e-01,8.987900750732163990e-01,6.125963932735870587e-01,1.054470921919519188e+00,7.720115354458571000e-01,1.055945739646727777e+00,1.131025922418234853e+00,9.527284073036427214e-01,1.084403778933850981e+00,9.903684825772114397e-01,1.034941994100641027e+00,1.034572201424433180e+00,1.015961156113715402e+00,9.820254667887847733e-01,1.060730193636324481e+00,9.990183750914207739e-01,1.014220665413978706e+00,3.910582215417056084e-01,9.363741578527480236e-01,1.029628440260554223e+00,1.028101994837691491e+00,1.004963889931508314e+00,8.979027536606584148e-01,8.461869980778485845e-01,5.633562082371615931e-01,8.915561249313850301e-01,1.120226236592506863e+00,1.099890046437773661e+00,1.060523528457731235e+00,9.459705301673662081e-01,8.285864077809398376e-01,7.291089884800318055e-01,2.058361306150273129e-01,1.033566240004818892e+00,1.011699354900893688e+00,7.457830047192998135e-01,6.185896493922663497e-01,7.425410827558628357e-01,1.850690628916573377e-01,7.193485553374769914e-01,1.002846182395515262e+00,9.794136280963398056e-01,1.000157376773203488e+00,1.019347296073858766e+00,9.677357483293743678e-01,9.951515840966607129e-01,1.005111860074811014e+00,1.027901931879902309e+00,4.734059759444617654e-01,5.672882672335310961e-01,6.524910404545846143e-01,1.038898579750402895e+00,1.018050337901251989e+00,7.191147644593159916e-01,9.655209976517681314e-01,6.208306935022910311e-01,7.867510250957108209e-01,9.403269053162128799e-01,9.075502122571659225e-01,9.432316735937722463e-01,6.968946780925455720e-01,9.661594797547737867e-01,2.146488053886242975e-01,1.007410801159102087e+00,0.000000000000000000e+00,2.514898178543953366e-01,3.712705413779314179e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.679271026791402166e-01,1.222699516733280589e+00,9.075502122571659225e-01,9.080936554980383324e-01,6.572702291619373360e-01,4.778389375141895989e-01,8.823404841389111963e-01,1.000087431784898007e+00,0.000000000000000000e+00,8.896850505985602897e-01,8.054508133782346535e-01,9.874765093593595999e-01,8.364214583211906362e-01,9.868594661584870753e-01,9.776184271740794296e-01,9.510193228909786800e-01,1.025308405346462504e+00,9.736402562720856135e-01,9.707992546024788449e-01,1.042663024756126156e+00,9.243789579149146451e-01,9.921247840087297210e-01,9.055244305333775001e-01,1.018314214540520846e+00,1.008198772842552327e+00,3.996208753560360205e-01,7.817032494908388029e-01,1.025656061797481700e+00,1.042059357855757762e+00,1.089060254708599018e+00,7.995995027992082171e-01,9.303595941021984839e-01,6.640611309198773959e-01,8.977860820007185216e-01,1.150576210518498899e+00,1.037152524497055639e+00,1.119686562181054335e+00,8.403242706084868008e-01,7.998747633452988337e-01,9.244191753102730669e-01,2.722650636771497545e-01,9.899412906739097906e-01,0.000000000000000000e+00,9.896033064231805065e-01,8.017931335129593329e-01,0.000000000000000000e+00,2.327051826300425563e-01,9.253453144582867163e-01,1.014751667997007445e+00,1.009281504486582826e+00,1.003081813547394008e+00,9.318086298803920364e-01,9.167675191004027724e-01,9.809865072476312564e-01,9.463758897868841391e-01,1.033160422794208388e+00,4.482412633709172978e-01,2.597698071315800439e-01,6.358488443640267773e-01,1.044909163301493749e+00,1.059288212576899646e+00,7.189683499699625058e-01,9.174832682103635229e-01,8.456948346619846957e-01,6.990589472791682857e-01,9.672876945829540496e-01,3.347521274719054141e-01,9.872274338946258609e-01,9.033550648969632668e-01,2.388290032255699635e-01,1.712358891051256327e-01,5.022662592019411232e-01,0.000000000000000000e+00,3.403313295964371932e-01,2.475136942519542693e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104042815722857895e+00,9.723752274183919964e-01,1.066084299967911209e+00,0.000000000000000000e+00,7.284820089418506672e-01,7.804931825411626223e-01,7.494608204446273625e-01,4.861876137091959982e-01,1.815100424514331845e+00,7.941064357250201544e-01,9.424559896516723212e-01,1.027969496084168544e+00,9.020163694995001480e-01,0.000000000000000000e+00,9.828887387166386214e-01,1.005390197965187360e+00,9.711871992520907382e-01,1.026573190913843359e+00,1.019349876085947182e+00,1.027667152114732030e+00,9.738585778255336445e-01,8.349461952765926398e-01,1.001182193809922572e+00,1.024454985361478832e+00,4.148146172185530611e-01,8.867804064045142765e-01,9.806037897143990989e-01,0.000000000000000000e+00,9.475624460640950097e-01,9.900547770078170773e-01,1.043283528459850507e+00,8.623780297466281386e-01,9.409160288842676190e-01,0.000000000000000000e+00,9.910980820754785592e-01,1.008895217139082812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300182590026057849e-01,1.046203716907565973e+00,4.726824022172738671e-01,8.056823312895247113e-01,8.435213912267404135e-01,0.000000000000000000e+00,2.475136942519542693e-01,0.000000000000000000e+00,9.358205463450487427e-01,0.000000000000000000e+00,1.021511996901330432e+00,1.133995489389558298e+00,0.000000000000000000e+00,1.005423274363330899e+00,8.949951697951101792e-01,9.179222146829619788e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.840672525648671565e-01,1.036934293799469442e+00,1.260486405912730090e+00,8.846855751266559098e-01,8.978363720648109281e-01,6.806626591928743863e-01,0.000000000000000000e+00,3.904576494594783620e-01,1.215469034272989912e+00,0.000000000000000000e+00,8.550361792037097786e-01,3.686922737294736074e-01,1.910632025804559764e-01,2.722650636771497545e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.222499369007142622e-01,1.059755919392849188e+00,9.075502122571659225e-01,9.718465830541823669e-01,8.246897687225431817e-01,6.299466179196797633e-01,6.795726023147343753e-01,1.092677949944466764e+00,1.815100424514331789e-01,7.799965132707731286e-01,5.388579385276922595e-01,1.048622905669310601e+00,1.066326392532773504e+00,1.040849144048675790e+00,9.936110082470694937e-01,1.049391717545088420e+00,1.024339515711170989e+00,9.852112254453412321e-01,1.008477891378488200e+00,1.033431730734447385e+00,1.056038776090815423e+00,9.503358976944936698e-01,9.802242765286033332e-01,1.048825528631864845e+00,9.673819786891889594e-01,2.611973781618184831e-01,8.929311688896214294e-01,1.058264486115220393e+00,9.829846129481735195e-01,1.025934509957239893e+00,8.920806063664187269e-01,9.575916243530161465e-01,8.014283537890717346e-01,9.411233289543718961e-01,1.065365027367030537e+00,1.055578864908838677e+00,1.050734290822056716e+00,9.567147186312729978e-01,7.891236173954632172e-01,4.930813678631856822e-01,3.097569923208640663e-01,9.479463576962477989e-01,9.630402100186359338e-01,8.415611211563579497e-01,8.175042146347751837e-01,8.706150292001881841e-01,1.957461242123298695e-01,6.662679805996716276e-01,1.007257991489829196e+00,9.635718302977317462e-01,1.108641764456266499e+00,1.029852318946733458e+00,9.417486916383460693e-01,1.102882792800181200e+00,9.701398820680048329e-01,1.072725569894299458e+00,5.670195087125174949e-01,3.449512118986512998e-01,9.759409598255002205e-01,1.021582138896370617e+00,1.039997261000280115e+00,7.051469275091648559e-01,9.980002386625481670e-01,9.637414059164564062e-01,7.375000706529718508e-01,9.909877194804156408e-01,5.734716892412405898e-01,9.049081446814536411e-01,9.649313507355362640e-01,0.000000000000000000e+00,3.038949457899849937e-01,6.922149785953333190e-01,6.352851485800160569e-01,6.050334748381106659e-02,4.537751061285829057e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.311465904373586344e-01,1.086331487870293433e+00,4.840267798704885327e-01,9.505620706579795964e-01,5.644899945654536788e-01,9.350815296387483544e-01,2.344261534340589537e-01,9.457938192566573976e-01,6.209554083864817775e-01,7.107320939363347412e-01,8.821286376841359633e-01,1.046907541804268593e+00,1.035459973716229554e+00,1.031421968247698162e+00,9.653186298270408638e-01,1.015465539640571402e+00,1.062960063640105313e+00,9.236165156693177947e-01,1.120442095236692026e+00,1.040801632310797364e+00,1.040646485365457785e+00,1.145390957538354071e+00,8.770520890346745757e-01,1.001269833754744765e+00,1.095049825693366508e+00,9.656437535823042539e-01,8.487879682980687956e-01,1.033598852848438998e+00,7.848951889125810322e-01,1.015281989055468514e+00,9.288669838594081352e-01,9.438756565179433622e-01,8.324778473627878483e-01,1.063308257839059356e+00,7.142479877714701386e-01,1.004504383695514758e+00,1.031643812708655572e+00,9.748949276543406040e-01,8.318390894578140404e-01,7.896029965810219542e-01,5.369456621426537124e-01,7.188241742342690310e-01,5.527698609932478746e-01,9.697613155167297272e-01,9.058530636601446195e-01,0.000000000000000000e+00,1.865320594362554207e-01,7.343491401565074295e-01,9.465194484704984035e-01,1.107918440937319282e+00,1.046516412423147635e+00,1.023704249662093169e+00,7.455794944888898268e-01,1.002204863301175086e+00,1.018690938971042792e+00,1.045093443907539443e+00,9.186857976836340089e-01,8.505183683175078224e-01,8.621222261041374679e-01,9.958262488924396472e-01,9.632769796764656389e-01,6.322259905611716801e-01,9.949448159757676713e-01,9.139549420543230385e-01,9.648605549346594978e-01,1.045116890641651697e+00,6.568791053774827304e-01,8.314056671912963825e-01,7.714176804185909342e-01,1.578348195229853645e-01,5.891414135853271228e-01,4.804677594302643739e-01,6.352851485800160569e-01,8.508283239910930940e-01,3.924541458409365746e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.780545760860825055e-01,8.652401790517035840e-01,7.164870096767098628e-01,9.767911003857779884e-01,8.194601019320412183e-01,1.149693482655812726e+00,1.845864838489150450e-01,1.006324649995473663e+00,5.686921784598474305e-01,9.955184533268578440e-01,6.831023103010926967e-01,9.648617773090174543e-01,1.026737536849392507e+00,1.026734153247662595e+00,9.687270663920027891e-01,9.732721293061099566e-01,1.046792197006712222e+00,1.014104690619343163e+00,9.883642392007855326e-01,1.066048867392004551e+00,1.055624649212735688e+00,1.006537717904010920e+00,9.904544531000348817e-01,1.043718502575341045e+00,8.715045286282402381e-01,7.954410683901043111e-01,1.062038973263253583e+00,1.049502930158966452e+00,1.666321701193484994e-01,9.998325544778235985e-01,9.799868201882980800e-01,9.245411458630135026e-01,9.534163310079188935e-01,1.089742257015180016e+00,2.342065063889460508e-01,1.018300073251608762e+00,1.075534265968227876e+00,1.007752917080512178e+00,9.763709917052865173e-01,9.658700993699269599e-01,4.324290844442337800e-01,1.815100424514331789e-01,1.660876205437950837e-01,9.893079113318734574e-01,1.032716106192526073e+00,6.618213341303128550e-01,2.534431804249990816e-01,7.962830002223710846e-01,7.371114083501218994e-01,8.696320184573801404e-01,9.609932015256862359e-01,1.016077484830454791e+00,9.430573813655760418e-01,1.051027081073544256e+00,5.072619057102790707e-01,9.976727943105777596e-01,8.927761390343748049e-01,6.862115395667293116e-01,9.489716075692584685e-01,6.683073964022445690e-01,9.823162289133382519e-01,6.283961535694833067e-01,9.087842748687336991e-01,1.047705573050781158e+00,7.029987395463538347e-01,4.045035534491220330e-01,7.471100256387530614e-01,5.044463898311324357e-01,3.662426720289234661e-01,7.562918435476381207e-01,5.098458991208385527e-01,3.889500909673568319e-01,3.993220933931529437e-01,1.296500303224522588e-01,2.722650636771497545e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.993621827970741833e-01,4.391371994792738209e-01,1.126034522615372513e+00,9.758604432872751699e-01,7.515317163970800518e-01,9.675527257529901171e-01,2.268875530642914806e-01,8.806535439793836684e-01,9.925179567670397995e-01,8.996670399465717116e-01,6.179065274942406871e-01,8.877051142824758934e-01,9.784456922054451944e-01,1.764680968277822504e-01,1.005887898441689021e+00,1.023784021344394723e+00,1.060682773581899108e+00,1.000620975215251951e+00,1.076056645081232332e+00,1.025821383535360454e+00,1.050939182903473545e+00,7.816797322886367416e-01,9.790812634695533756e-01,1.003560862340663995e+00,0.000000000000000000e+00,1.134437765321457403e-01,1.020731691040104305e+00,1.036681049094344997e+00,0.000000000000000000e+00,1.039331475954781814e+00,9.618366317475987026e-01,8.663358306531522279e-01,9.768336917452027368e-01,9.826538621660025896e-01,3.148643593545269459e-01,1.039499567085775844e+00,1.015505815194984507e+00,9.138131058172842547e-01,8.177203490906392869e-01,5.959115103731708052e-01,2.549298349036983047e-01,0.000000000000000000e+00,2.965263069751135627e-01,1.010043793510474464e+00,1.105866185359738463e+00,9.985565744140407762e-01,2.305810713699892323e-01,8.040024035430503035e-01,1.050847614192507828e+00,1.074366011059578074e+00,1.029591554441767309e+00,1.021737694838185773e+00,9.028091422313095915e-01,1.039470821044109261e+00,0.000000000000000000e+00,1.018945409731285334e+00,7.342402398413164777e-01,3.630200849028663579e-01,8.685734694927721433e-01,7.891740976149268505e-01,1.033425064209286370e+00,6.538512965054803505e-01,8.441941090897510103e-01,1.027536488776891632e+00,7.856780882742946392e-01,5.128280308987408498e-01,3.490577739450638206e-01,2.789259826661931729e-01,9.075502122571659225e-01,9.075502122571659225e-01,5.130608939881067254e-01,6.050334748381105410e-01,4.537751061285829612e-01,9.804403400196102236e-01,1.003352902086809939e+00,0.000000000000000000e+00
